Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
78	-50.850918	23.064722	-19.180338	-103.48278	225.36363	-83.66129	0.0	-83.66129	-83.66129	395000	-0.00027084196	5062.1567	-0.0045674862	0.0	0.5690066	0.009107301	0.0646	79.0	4770.155160903931
79	-57.632454	16.440023	-31.768768	-91.55829	250.89473	-83.66129	0.0	-83.66129	-83.66129	400000	-0.0005781372	4828.3975	-0.0060367463	0.0	0.57078725	0.00437222	0.0458	79.0	4831.65323972702
80	-54.643578	28.898403	-22.845879	-131.65663	237.33333	-83.66129	0.0	-83.66129	-83.66129	405000	-4.9957274e-05	4975.0376	-0.0046249237	0.0	0.5475342	0.0076288297	0.0568	79.0	4893.296770334244
81	-45.218475	13.773991	-25.693325	-86.31732	206.91667	-83.66129	0.0	-83.66129	-83.66129	410000	0.00056885526	5217.2085	-0.007036645	0.0	0.54381037	0.007205801	0.077599995	79.0	4956.643423318863
82	-57.86563	27.202927	-25.165226	-124.70795	247.57895	-83.66129	0.0	-83.66129	-83.66129	415000	-6.8515015e-05	4748.0845	-0.0060374388	0.0	0.53381604	0.008034396	0.064399995	79.0	5018.050675153732
83	-55.22468	33.306034	-22.364279	-163.39828	236.55	-83.66129	0.0	-83.66129	-83.66129	420000	-1.8447876e-06	4795.5537	-0.0013582427	0.0	0.51428634	0.015123669	0.1572	3.0	5079.3379600048065
84	-56.363197	31.29331	-24.810812	-139.52843	235.7	-83.66129	0.0	-83.66129	-83.66129	425000	-0.00028082504	4709.5386	-0.0066802436	0.0	0.51407665	0.007817166	0.0756	79.0	5141.362759113312
85	-55.07744	28.98105	-29.164274	-158.44553	234.61905	-83.66129	0.0	-83.66129	-83.66129	430000	6.9488524e-05	4908.892	-0.0064069713	0.0	0.50212306	0.005619668	0.054399997	79.0	5204.155064821243
86	-51.209194	27.78231	-25.199568	-123.281006	220.90909	-83.66129	0.0	-83.66129	-83.66129	435000	0.0001070404	4923.7246	-0.005062506	0.0	0.495022	0.008690651	0.0698	79.0	5267.0154941082
87	-41.726128	16.747908	-25.265282	-105.49058	194.32	-83.66129	0.0	-83.66129	-83.66129	440000	-0.00022810059	5215.794	-0.0040703933	0.0	0.49271464	0.0064152703	0.0632	79.0	5330.738216638565
88	-48.79075	19.830795	-21.71159	-114.41482	214.73914	-83.66129	0.0	-83.66129	-83.66129	445000	-2.1598815e-05	5075.8125	-0.0032202774	0.0	0.48589984	0.0064623756	0.0448	79.0	5393.929235458374
